"","PolicyNum","Year","ClaimBC","ClaimIM","ClaimPN","ClaimPO","ClaimCN","ClaimCO","TypeCity","TypeCounty","TypeMisc","TypeSchool","TypeTown","TypeVillage","IsRC","CoverageBC","lnDeductBC","NoClaimCreditBC","yAvgBC","FreqBC","CoverageIM","lnDeductIM","NoClaimCreditIM","yAvgIM","FreqIM","CoveragePN","NoClaimCreditPN","yAvgPN","FreqPN","CoveragePO","NoClaimCreditPO","yAvgPO","FreqPO","CoverageCN","NoClaimCreditCN","yAvgCN","FreqCN","CoverageCO","NoClaimCreditCO","yAvgCO","FreqCO"
"86",120027,2007,0,0,0,0,0,0,0,1,0,0,0,0,0,23.402531,8.51719319141624,0,0,0,6.073665,6.21460809842219,0,0,0,0.969191,0,0,0,2.709021,0,0,0,0,0,0,0,0,0,0,0
"87",120027,2008,174518.44,0,4625.23,0,0,0,0,1,0,0,0,0,0,25.108004,8.51719319141624,1,174518.44,1,6.653398,6.21460809842219,1,0,0,0.843308,1,4625.23,1,2.866563,0,0,0,0,0,0,0,0,0,0,0
"88",120027,2009,0,0,2649.48,0,0,0,0,1,0,0,0,0,0,26.238226,8.51719319141624,0,0,0,6.836815,6.21460809842219,1,0,0,0.988857,0,1324.74,2,2.598339,1,0,0,0,0,0,0,0,0,0,0
"89",120027,2010,0,0,89.62,210.9,0,0,0,1,0,0,0,0,0,32.882702,8.51719319141624,0,0,0,6.308498,6.21460809842219,1,0,0,0.924071,0,89.62,1,2.973181,1,105.45,2,0,0,0,0,0,0,0,0
"90",120028,2006,22015,0,0,0,3707.92,5788.54,0,1,0,0,0,0,1,169.148795,8.51719319141624,0,11007.5,2,6.653849,6.90775527898214,0,0,0,1.013239,0,0,0,7.447921,0,0,0,0.508271,0,1235.97333333333,3,1.264361,0,1929.51333333333,3
"91",120028,2007,0,0,7975.9,0,25956.23,5020.65,0,1,0,0,0,0,1,186.884087,8.51719319141624,0,0,0,7.077087,6.90775527898214,0,0,0,1.224173,0,3987.95,2,7.489762,0,0,0,0.684077,0,3708.03285714286,7,1.341314,0,5020.65,1
"92",120028,2008,0,0,33466.14,0,81070.07,26643.27,0,1,0,0,0,0,1,193.30292,8.51719319141624,0,0,0,7.068559,6.90775527898214,1,0,0,1.100656,0,16733.07,2,7.703555,1,0,0,0.456821,0,7370.00636363636,11,1.442644,0,13321.635,2
"93",120028,2009,12875,0,4369.77,0,101295.72,25772.33,0,1,0,0,0,0,1,196.322125,8.51719319141624,1,12875,1,7.301665,6.90775527898214,1,0,0,1.162947,0,4369.77,1,7.467932,1,0,0,0.646799,0,6753.048,15,1.212193,0,25772.33,1
"94",120028,2010,66931.96,16480,1054.63,2321.54,36453.19,4574.08,0,1,0,0,0,0,1,209.567808,8.51719319141624,0,66931.96,1,7.911799,6.90775527898214,1,16480,1,1.47264,0,1054.63,1,7.548051,1,2321.54,1,0.727188,0,3313.92636363636,11,1.01534,0,1524.69333333333,3
"95",120029,2009,0,2072.65,2035.48,9029.69,5168.77,20352.93,0,1,0,0,0,0,1,41.440541,9.21034037197618,0,0,0,5.25261,8.51719319141624,0,1036.325,2,0.806941,0,678.493333333333,3,3.285691,0,1289.95571428571,7,0.806941,0,2584.385,2,3.285691,0,5088.2325,4
"96",120029,2010,32828.12,0,3480.46,2110.14,0,9484.54,0,1,0,0,0,0,1,51.956716,8.51719319141624,0,6565.624,5,5.008334,7.82404601085629,0,0,0,0.444001,0,3480.46,1,3.633768,0,2110.14,1,0.444001,0,0,0,3.633768,0,3161.51333333333,3
"97",120030,2006,5047367.54,62264.56,35,0,0,0,0,1,0,0,0,0,0,1916.482297,10.8197782844103,0,52034.7169072165,97,31.039141,8.51719319141624,0,31132.28,2,7.935998,0,35,1,16.86424,0,0,0,0.791618,0,0,0,0.894575,0,0,0
"98",120030,2007,1855679.59,62703.51,0,650.13,0,9993.89,0,1,0,0,0,0,0,2074.216536,10.8197782844103,0,12049.8674675325,154,32.094806,8.51719319141624,0,20901.17,3,4.658244,0,0,0,17.868188,0,650.13,1,0.847108,0,0,0,0.864414,0,9993.89,1
"99",120030,2008,1459481.92,0,2384,27149.69,0,0,0,1,0,0,0,0,0,2184.168823,10.8197782844103,0,22453.568,65,33.410728,8.51719319141624,0,0,0,2.934549,0,2384,1,18.100735,0,13574.845,2,1.06843,1,0,0,1.175589,0,0,0
"100",120030,2009,2160411.07,52594.5,3175.96,0,3591.5,15675.75,0,1,0,0,0,0,0,2290.709661,10.8197782844103,0,25121.0589534884,86,34.470633,8.51719319141624,0,17531.5,3,2.086058,0,1587.98,2,18.870109,0,0,0,0.78294,1,3591.5,1,1.461079,0,15675.75,1
"101",120030,2010,4920530.65,2022.52,0,3096.25,1165,2283.88,0,1,0,0,0,0,0,2444.79698,10.8197782844103,0,63083.7262820513,78,46.749297,8.51719319141624,0,2022.52,1,1.618004,0,0,0,21.683946,0,1548.125,2,0.125909,0,1165,1,1.969617,0,2283.88,1
"102",120032,2006,19714.09,74666.24,6488.61,0,1926.53,5603.98,0,1,0,0,0,0,0,28.416083,6.90775527898214,0,19714.09,1,2.508626,6.90775527898214,0,37333.12,2,0.6637,0,6488.61,1,1.9863,0,0,0,0.6637,0,1926.53,1,1.9863,0,5603.98,1
"103",120032,2007,0,0,9283.65,0,0,35162.86,0,1,0,0,0,0,0,30.544157,6.90775527898214,0,0,0,3.128762,6.90775527898214,0,0,0,0.653775,0,3094.55,3,1.9763,0,0,0,0.653775,0,0,0,1.9763,0,11720.9533333333,3
"104",120032,2008,5366.77,12917.69,0,0,0,11033.18,0,1,0,0,0,0,0,32.580637,6.90775527898214,0,5366.77,1,4.693365,6.21460809842219,0,12917.69,1,0.703775,0,0,0,1.9263,1,0,0,0.703775,0,0,0,1.9263,0,5516.59,2
"105",120032,2009,30722.54,0,14397.29,0,0,0,0,1,0,0,0,0,0,33.890716,6.90775527898214,0,15361.27,2,4.798069,6.21460809842219,0,0,0,0.71385,0,14397.29,1,1.9663,1,0,0,0.71385,1,0,0,1.9663,0,0,0
"106",120032,2010,2601.5,0,5637.62,16255.84,0,0,0,1,0,0,0,0,0,36.511265,6.90775527898214,0,2601.5,1,5.13083,6.21460809842219,0,0,0,0.577632,0,2818.81,2,2.66862,1,8127.92,2,0.577632,1,0,0,2.66862,0,0,0
"107",120033,2006,0,0,1038.1,2511.25,0,0,0,1,0,0,0,0,1,119.417636,7.82404601085629,0,0,0,5.459452,8.51719319141624,0,0,0,1.400845,0,1038.1,1,3.953745,0,2511.25,1,0,0,0,0,0,0,0,0
"108",120033,2007,0,0,6204.47,0,0,0,0,1,0,0,0,0,1,128.7933,7.82404601085629,0,0,0,5.910233,8.51719319141624,0,0,0,1.954141,0,6204.47,1,4.172793,0,0,0,0,0,0,0,0,0,0,0
"109",120033,2008,38568.02,0,0,4496.05,0,0,0,1,0,0,0,0,1,136.537216,7.82404601085629,1,38568.02,1,5.862058,8.51719319141624,1,0,0,2.063579,0,0,0,4.563306,0,4496.05,1,0,0,0,0,0,0,0,0
"110",120033,2009,8720.69,0,3900.86,0,0,0,0,1,0,0,0,0,1,141.228192,7.82404601085629,0,8720.69,1,6.355139,8.51719319141624,1,0,0,2.482114,0,1950.43,2,4.515037,0,0,0,0,0,0,0,0,0,0,0
"111",120033,2010,7536.73,0,12252.37,0,0,0,0,1,0,0,0,0,1,153.81519,7.82404601085629,0,7536.73,1,6.751114,8.51719319141624,1,0,0,2.192913,0,4084.12333333333,3,4.813621,0,0,0,0,0,0,0,0,0,0,0
"112",120036,2006,58004.7,0,0,4678.64,0,0,0,1,0,0,0,0,1,101.216134,6.21460809842219,0,9667.45,6,9.91161,6.21460809842219,0,0,0,0.327105,0,0,0,3.344391,0,4678.64,1,0,0,0,0,0.26,0,0,0
"113",120036,2007,25819.98,0,0,0,0,0,0,1,0,0,0,0,1,106.932849,6.21460809842219,0,6454.995,4,9.690901,6.21460809842219,0,0,0,1.207389,0,0,0,6.343816,0,0,0,0,0,0,0,0.26,0,0,0
"114",120036,2008,15195.01,0,0,4646.46,0,7356.33,0,1,0,0,0,0,1,111.927379,6.21460809842219,0,3039.002,5,9.053114,6.21460809842219,1,0,0,1.233484,1,0,0,4.448135,0,4646.46,1,0,0,0,0,0.26,1,7356.33,1
"115",120036,2009,1185.9,0,0,0,0,3661.29,0,1,0,0,0,0,1,101.721302,6.21460809842219,0,1185.9,1,10.235239,6.21460809842219,1,0,0,1.114408,1,0,0,4.770884,0,0,0,0.726427,0,0,0,2.679466,0,3661.29,1
"116",120036,2010,24862.73,0,0,0,3647.94,2057.8,0,1,0,0,0,0,1,97.819792,6.21460809842219,0,6215.6825,4,10.189938,6.21460809842219,1,0,0,1.343632,1,0,0,4.982021,0,0,0,0.933657,0,3647.94,1,2.388884,0,2057.8,1
"117",120038,2006,29527.79,0,9357.73,5117.52,0,0,0,1,0,0,0,0,0,206.808178,7.82404601085629,0,5905.558,5,13.620002,7.82404601085629,0,0,0,2.332652,0,1336.81857142857,7,7.062592,0,1023.504,5,0,0,0,0,0,0,0,0
"118",120038,2007,12959.55,27993.56,15737.21,379.89,0,0,0,1,0,0,0,0,0,227.642315,7.82404601085629,0,4319.85,3,14.589729,7.82404601085629,0,27993.56,1,2.546621,0,983.575625,16,7.394264,0,63.315,6,0,0,0,0,0,0,0,0
"119",120038,2008,32625.15,0,13559.81,5457.84,0,0,0,1,0,0,0,0,0,240.254975,8.51719319141624,0,10875.05,3,14.492386,8.51719319141624,0,0,0,2.342762,0,1043.06230769231,13,7.706284,0,606.426666666667,9,0,0,0,0,0,0,0,0
"120",120038,2009,0,59.99,2633.88,6909.99,0,0,0,1,0,0,0,0,0,250.878875,8.51719319141624,0,0,0,15.520679,8.51719319141624,0,59.99,1,1.813794,0,658.47,4,8.58713,0,314.090454545455,22,0,0,0,0,0,0,0,0
"121",120038,2010,69066.78,10000,5402.91,2858.09,0,0,0,1,0,0,0,0,0,268.515327,8.51719319141624,0,11511.13,6,15.199892,8.51719319141624,0,5000,2,2.68191,0,385.922142857143,14,8.494438,0,168.122941176471,17,0,0,0,0,0,0,0,0
"122",120039,2006,0,0,20393.82,7079.68,12454.09,947.61,0,1,0,0,0,0,1,19.130207,6.21460809842219,0,0,0,4.371987,6.21460809842219,0,0,0,0.675893,0,3398.97,6,2.94392,0,7079.68,1,0.675893,0,12454.09,1,2.94392,0,947.61,1
"123",120039,2007,6975.6,0,8060.07,1501.18,32467.58,0,0,1,0,0,0,0,1,20.539436,6.21460809842219,0,3487.8,2,4.782754,6.21460809842219,0,0,0,0.694186,0,2686.69,3,3.436052,0,1501.18,1,0.694186,0,6493.516,5,3.436052,0,0,0
"124",120039,2008,16067.38,0,16573.82,0,12444.41,1715.79,0,1,0,0,0,0,1,30.179731,6.21460809842219,0,5355.79333333333,3,4.220854,6.21460809842219,1,0,0,0.694186,0,3314.764,5,3.349928,0,0,0,0.694186,0,4148.13666666667,3,3.349928,0,1715.79,1
"125",120039,2009,64066,0,1663.4,28798.53,2270.12,0,0,1,0,0,0,0,1,31.778548,6.21460809842219,0,64066,1,4.371319,6.21460809842219,1,0,0,1.011173,0,1663.4,1,3.492995,0,14399.265,2,1.011173,0,2270.12,1,3.492995,0,0,0
"126",120039,2010,20007.73,0,12077.98,0,1559.54,0,0,1,0,0,0,0,1,33.752361,6.21460809842219,0,10003.865,2,4.667727,6.21460809842219,1,0,0,1.129295,0,3019.495,4,3.768206,0,0,0,1.129295,0,1559.54,1,3.768206,0,0,0
"127",120040,2006,0,0,25373.77,0,6221.06,1291.92,0,1,0,0,0,0,1,79.422226,10.1266311038503,0,0,0,4.931422,6.21460809842219,0,0,0,1.804754,0,3171.72125,8,3.28588,0,0,0,1.804754,0,3110.53,2,3.28588,0,1291.92,1
"128",120040,2007,0,0,20817.25,3865.33,0,0,0,1,0,0,0,0,1,85.374565,10.1266311038503,0,0,0,5.076687,6.21460809842219,0,0,0,1.421255,0,2973.89285714286,7,3.514068,0,1932.665,2,1.421255,0,0,0,3.514068,0,0,0
"129",120040,2008,5942.35,0,21389.88,4247.05,61074.34,3830.92,0,1,0,0,0,0,1,93.283811,10.1266311038503,1,2971.175,2,5.343039,6.21460809842219,1,0,0,1.566958,0,2376.65333333333,9,3.811025,0,2123.525,2,1.566958,0,15268.585,4,3.811025,0,3830.92,1
"130",120040,2009,1858.13,4225.85,14122.9,2966.2,43890.39,52343.79,0,1,0,0,0,0,1,97.896606,10.1266311038503,0,1858.13,1,5.641277,6.21460809842219,1,4225.85,1,0.945135,0,2353.81666666667,6,4.466095,0,2966.2,1,0.945135,0,21945.195,2,4.466095,0,17447.93,3
"131",120040,2010,2117.43,0,53369.91,0,1447.33,0,0,1,0,0,0,0,1,104.265872,10.1266311038503,0,2117.43,1,5.110402,6.21460809842219,0,0,0,0.733792,0,4105.37769230769,13,4.141641,0,0,0,0.733792,0,1447.33,1,4.141641,0,0,0
"132",120042,2009,1923.3,5168.49,6421.88,4878.75,2929.1,124.09,0,1,0,0,0,0,1,38.56921,9.21034037197618,0,961.65,2,11.894812,8.51719319141624,0,5168.49,1,0.928041,0,2140.62666666667,3,4.170248,0,1219.6875,4,0.928041,0,2929.1,1,4.170248,0,124.09,1
"133",120042,2010,623,0,25710.03,309.57,10939.98,0,0,1,0,0,0,0,1,65.140348,9.21034037197618,0,623,1,11.943678,8.51719319141624,0,0,0,0.984693,0,2571.003,10,4.189839,0,309.57,1,0.984693,0,10939.98,1,4.131111,0,0,0
"134",120043,2006,0,0,15143.36,7251.98,26812.32,661,0,1,0,0,0,0,0,43.39952,7.82404601085629,0,0,0,4.738786,6.21460809842219,0,0,0,1.344728,0,3028.672,5,4.158159,0,2417.32666666667,3,1.344728,0,6703.08,4,4.158159,0,661,1
"135",120043,2007,3065.95,0,34297.96,0,1141.02,5350.73,0,1,0,0,0,0,0,46.932258,7.82404601085629,0,3065.95,1,4.441735,6.21460809842219,0,0,0,1.209812,0,11432.6533333333,3,4.320103,0,0,0,1.209812,0,1141.02,1,4.320103,0,1783.57666666667,3
"136",120043,2008,29398.15,762.8,9261.81,9792.76,994.1,10098.61,0,1,0,0,0,0,0,50.786447,7.82404601085629,0,29398.15,1,4.389402,6.21460809842219,1,762.8,1,1.405488,0,1852.362,5,4.501231,0,4896.38,2,1.405488,0,994.1,1,4.501231,0,2019.722,5
"137",120043,2009,17489.69,0,2700.09,0,13773.79,24246.57,0,1,0,0,0,0,0,53.141137,8.51719319141624,0,17489.69,1,4.622678,6.21460809842219,0,0,0,1.587274,0,2700.09,1,4.568394,0,0,0,1.587274,0,6886.895,2,4.568394,0,12123.285,2
"138",120043,2010,592.26,0,17410.41,4594.99,7143.62,3500,0,1,0,0,0,0,0,58.142676,8.51719319141624,0,592.26,1,4.513165,6.21460809842219,0,0,0,0.798041,0,3482.082,5,5.581422,0,2297.495,2,0.798041,0,2381.20666666667,3,5.581422,0,3500,1
"139",120044,2006,9623.05,0,0,9116.49,0,0,0,1,0,0,0,0,0,177.382307,6.21460809842219,0,4811.525,2,14.687132,6.21460809842219,0,0,0,1.872684,0,0,0,6.920191,0,3038.83,3,0,0,0,0,0,0,0,0
"140",120044,2007,2629,1153.05,709.7,2228.27,0,0,0,1,0,0,0,0,0,186.995079,6.21460809842219,0,2629,1,14.91738,6.21460809842219,0,1153.05,1,1.3196,0,709.7,1,8.121739,0,2228.27,1,0,0,0,0,0,0,0,0
"141",120044,2008,47803.42,0,4744.42,3447.68,0,0,0,1,0,0,0,0,0,197.934829,6.21460809842219,0,11950.855,4,15.576254,6.21460809842219,0,0,0,1.8286,0,2372.21,2,7.65205,0,1149.22666666667,3,0,0,0,0,0,0,0,0
"142",120044,2009,6892.8,7036,4690.51,0,0,0,0,1,0,0,0,0,0,209.480521,6.21460809842219,0,1723.2,4,15.917885,6.21460809842219,0,7036,1,0.883301,0,2345.255,2,9.809151,0,0,0,0,0,0,0,1.142466,0,0,0
"143",120044,2010,12602.85,2300.91,55751.47,1273.6,0,0,0,1,0,0,0,0,0,230.458677,6.90775527898214,0,6301.425,2,16.695451,6.21460809842219,0,2300.91,1,1.80672,0,7964.49571428571,7,7.428148,0,1273.6,1,0,0,0,0,1.142466,0,0,0
"144",120046,2006,1749.09,0,4540.54,1531.8,1706.68,0,0,1,0,0,0,0,0,29.023426,6.90775527898214,0,1749.09,1,10.191737,8.51719319141624,0,0,0,1.22945,0,2270.27,2,3.673948,0,1531.8,1,0.665736,0,1706.68,1,1.145768,0,0,0
"145",120046,2007,0,6000,0,2600.7,0,6202.18,0,1,0,0,0,0,0,31.449321,6.90775527898214,0,0,0,10.374765,8.51719319141624,0,6000,1,1.943214,0,0,0,3.664092,0,1300.35,2,0.887978,0,0,0,0.95293,0,3101.09,2
"146",120046,2008,16476.89,0,1306.88,1027.25,1884.35,0,0,1,0,0,0,0,0,33.001591,6.90775527898214,0,8238.445,2,9.894602,8.51719319141624,0,0,0,1.767881,0,1306.88,1,3.365458,0,1027.25,1,0.788989,0,1884.35,1,1.048953,0,0,0
"147",120046,2009,2504,0,2940.37,4145,8640,0,0,1,0,0,0,0,0,35.954269,6.90775527898214,0,2504,1,10.248167,8.51719319141624,0,0,0,1.249724,0,2940.37,1,3.794437,0,4145,1,0.748349,0,8640,1,1.014488,0,0,0
"148",120046,2010,25175.55,0,9276.22,0,0,2023.53,0,1,0,0,0,0,0,39.325942,6.90775527898214,0,5035.11,5,11.055871,8.51719319141624,1,0,0,1.275564,0,3092.07333333333,3,4.219189,0,0,0,1.249103,0,0,0,1.319164,1,2023.53,1
"149",120047,2006,12009.72,8746,3386.36,2438.02,3910.42,5240.06,0,1,0,0,0,0,1,39.328623,6.21460809842219,0,6004.86,2,4.544596,6.21460809842219,0,4373,2,0.97483,0,3386.36,1,4.673921,0,2438.02,1,0.97483,0,1955.21,2,4.673921,0,2620.03,2
"150",120047,2007,14334.42,13020.57,31779.45,1190.21,10151.09,6661.88,0,1,0,0,0,0,1,45.823417,6.21460809842219,0,2866.884,5,3.154891,6.21460809842219,0,6510.285,2,1.416276,0,15889.725,2,5.003414,0,1190.21,1,1.416276,0,5075.545,2,5.003414,0,6661.88,1
"151",120047,2008,2922.71,3422.53,7604.81,2224.84,823,6453.63,0,1,0,0,0,0,1,48.473634,6.21460809842219,0,2922.71,1,3.230113,6.21460809842219,0,3422.53,1,1.376074,0,2534.93666666667,3,5.223162,0,2224.84,1,1.376074,0,823,1,5.223162,0,3226.815,2
"152",120047,2009,72336.83,1900.36,587.16,1505.35,14615.51,0,0,1,0,0,0,0,1,57.325345,6.21460809842219,0,72336.83,1,4.255691,6.21460809842219,0,1900.36,1,1.434678,0,587.16,1,4.88249,0,1505.35,1,1.434678,0,1826.93875,8,4.88249,0,0,0
"153",120047,2010,2825,0,5745.03,23530.7,4444.57,0,0,1,0,0,0,0,1,80.463176,6.21460809842219,0,2825,1,3.76232,6.21460809842219,0,0,0,0.583,0,1915.01,3,6.238837,0,11765.35,2,0.583,0,1481.52333333333,3,6.238837,0,0,0
"154",120048,2006,3581.91,1145.14,7157.14,5544.09,0,35034.41,0,1,0,0,0,0,0,63.790723,6.90775527898214,0,1790.955,2,4.842148,6.90775527898214,0,1145.14,1,0.615558,0,1431.428,5,4.159758,0,1848.03,3,0.615558,0,0,0,4.159758,0,11678.1366666667,3
"155",120048,2007,4147.54,0,14025.23,22705.02,8269.4,6912.54,0,1,0,0,0,0,0,68.195979,6.90775527898214,0,4147.54,1,4.450245,6.90775527898214,0,0,0,0.887411,0,2805.046,5,3.528907,0,2522.78,9,0.887411,0,4134.7,2,3.528907,0,2304.18,3
"156",120048,2008,1039,12590.6,9320.58,5543.21,1496.85,2043.38,0,1,0,0,0,0,0,74.752051,6.90775527898214,0,1039,1,4.808451,6.90775527898214,0,12590.6,1,1.257476,0,3106.86,3,4.655673,0,1847.73666666667,3,1.257476,0,1496.85,1,4.655673,0,1021.69,2
"157",120048,2009,0,1120.1,5882.95,1450.98,25821.47,4718,0,1,0,0,0,0,0,79.251905,6.90775527898214,0,0,0,5.055477,6.90775527898214,0,1120.1,1,2.310867,0,1960.98333333333,3,6.075694,0,1450.98,1,2.310867,0,12910.735,2,6.075694,0,4718,1
"158",120048,2010,66224.39,4267.61,9630.86,34284.24,41607.88,5200,0,1,0,0,0,0,0,77.295427,6.90775527898214,0,22074.7966666667,3,5.384871,6.90775527898214,0,2133.805,2,0.352216,0,2407.715,4,1.064162,0,8571.06,4,0.352216,0,10401.97,4,1.064162,0,5200,1
"159",120049,2006,10501.12,0,1930.75,54.95,3244.48,132532.38,0,1,0,0,0,0,0,65.683842,6.90775527898214,0,5250.56,2,3.905093,6.21460809842219,0,0,0,1.334129,0,965.375,2,4.468561,0,54.95,1,0.791478,0,1622.24,2,1.701776,0,66266.19,2
"160",120049,2007,146554.24,6750.5,14566.39,0,59126.14,34837.16,0,1,0,0,0,0,0,69.97485,6.90775527898214,0,146554.24,1,3.553394,6.21460809842219,0,6750.5,1,1.755716,0,2427.73166666667,6,5.505068,0,0,0,0.915583,0,8446.59142857143,7,1.596741,0,8709.29,4
"161",120049,2008,5661,0,2468.14,3703.73,14911.95,10601.91,0,1,0,0,0,0,0,75.221199,6.90775527898214,0,5661,1,3.799173,6.21460809842219,0,0,0,2.344962,0,2468.14,1,4.441319,0,1851.865,2,1.368045,0,3727.9875,4,1.733413,0,3533.97,3
"162",120049,2009,7423.81,0,0,64.95,2380.84,2128.1,0,1,0,0,0,0,0,80.686093,6.90775527898214,0,1855.9525,4,5.697979,6.21460809842219,0,0,0,2.358982,0,0,0,4.507402,0,64.95,1,1.358044,0,2380.84,1,1.786626,0,2128.1,1
"163",120049,2010,1297,0,2673.1,5969.66,9934.19,4961.07,0,1,0,0,0,0,0,74.801112,6.90775527898214,0,1297,1,5.073927,6.21460809842219,1,0,0,2.358982,0,1336.55,2,4.507402,0,1989.88666666667,3,1.358044,0,1986.838,5,1.786626,0,2480.535,2
"164",120050,2006,6337.15,8425,3175.62,1038.12,0,0,0,1,0,0,0,0,0,23.790966,6.90775527898214,0,6337.15,1,4.049014,6.21460809842219,0,8425,1,0.991069,0,1058.54,3,2.959749,0,1038.12,1,0.991069,0,0,0,2.959749,0,0,0
"165",120050,2007,0,0,1407,0,0,0,0,1,0,0,0,0,0,24.907948,6.90775527898214,0,0,0,4.406693,6.21460809842219,0,0,0,0.718389,0,1407,1,2.858415,0,0,0,0.718389,0,0,0,2.858415,0,0,0
"166",120050,2008,18265.27,0,0,0,0,0,0,1,0,0,0,0,0,27.318222,6.90775527898214,0,9132.635,2,5.480943,6.21460809842219,0,0,0,0.848776,0,0,0,2.812721,0,0,0,0.848776,1,0,0,2.812721,1,0,0
"167",120050,2009,9102.19,0,4934.49,3291.94,0,0,0,1,0,0,0,0,0,30.293979,6.90775527898214,0,9102.19,1,4.31686,6.21460809842219,1,0,0,0.941303,0,2467.245,2,3.077529,1,1645.97,2,0.941303,1,0,0,3.077529,1,0,0
"168",120050,2010,10484.62,0,0,0,15861.64,0,0,1,0,0,0,0,0,29.552442,6.90775527898214,0,10484.62,1,4.181243,6.21460809842219,1,0,0,0.687128,0,0,0,3.339311,0,0,0,0.687128,1,15861.64,1,3.339311,1,0,0
"169",120051,2006,0,0,0,0,0,0,0,1,0,0,0,0,1,152.524099,10.1266311038503,0,0,0,5.574632,6.90775527898214,0,0,0,0.542129,0,0,0,5.104293,0,0,0,0,0,0,0,0,0,0,0
"170",120051,2007,134128.98,0,0,0,0,0,0,1,0,0,0,0,1,180.137767,10.1266311038503,0,134128.98,1,5.895866,6.90775527898214,0,0,0,0.377706,0,0,0,5.500343,0,0,0,0,0,0,0,0,0,0,0
"171",120051,2008,0,0,0,0,0,0,0,1,0,0,0,0,1,217.590806,10.1266311038503,0,0,0,5.711163,6.90775527898214,1,0,0,0.879651,1,0,0,5.22543,1,0,0,0,0,0,0,0,0,0,0
"172",120051,2009,159109.46,0,0,0,0,0,0,1,0,0,0,0,1,227.789226,10.1266311038503,0,159109.46,1,5.951308,6.90775527898214,1,0,0,0.669406,1,0,0,5.245138,1,0,0,0,0,0,0,0,0,0,0
"173",120051,2010,0,0,0,0,0,0,0,1,0,0,0,0,1,242.337759,10.1266311038503,0,0,0,6.588203,6.90775527898214,1,0,0,1.033861,1,0,0,5.458717,1,0,0,0,0,0,0,0,0,0,0
"174",120053,2006,4837.23,0,6688.26,0,4704.55,0,0,1,0,0,0,0,1,183.213153,7.82404601085629,0,4837.23,1,8.146411,6.21460809842219,0,0,0,1.626729,0,6688.26,1,7.106836,0,0,0,1.626729,0,4704.55,1,7.106836,0,0,0
"175",120053,2007,108986.45,0,3319.27,0,32410.5,0,0,1,0,0,0,0,1,184.82208,7.82404601085629,0,36328.8166666667,3,8.883021,6.21460809842219,0,0,0,2.572959,0,3319.27,1,6.852816,0,0,0,2.572959,0,16205.25,2,6.852816,0,0,0
"176",120053,2008,3625,0,30688.73,0,89026.99,32767.95,0,1,0,0,0,0,1,194.077742,7.82404601085629,0,3625,1,8.542336,6.21460809842219,1,0,0,2.219037,0,15344.365,2,7.922575,1,0,0,2.219037,0,22256.7475,4,7.922575,1,10922.65,3
"177",120053,2009,81100.67,0,7587.6,0,3922.47,22842,0,1,0,0,0,0,1,208.957606,7.82404601085629,0,20275.1675,4,8.518384,6.21460809842219,1,0,0,2.513745,0,3793.8,2,8.390041,1,0,0,2.513745,0,3922.47,1,8.390041,0,22842,1
"178",120053,2010,75831.34,47992.5,0,0,8274.58,13738.39,0,1,0,0,0,0,1,200.242867,7.82404601085629,0,18957.835,4,8.808932,6.21460809842219,1,47992.5,1,2.086797,0,0,0,9.278005,1,0,0,2.086797,0,8274.58,1,9.278005,0,6869.195,2
"179",120054,2006,0,0,2453.18,1636.5,0,1515.96,0,1,0,0,0,0,1,45.151836,7.82404601085629,0,0,0,2.554439,6.21460809842219,0,0,0,0.557087,0,1226.59,2,0.461355,0,818.25,2,0.557087,0,0,0,0.461355,0,1515.96,1
"180",120054,2007,108211.19,18436.11,1875.37,5439.43,0,0,0,1,0,0,0,0,1,47.385365,7.82404601085629,0,108211.19,1,2.756968,6.21460809842219,0,18436.11,1,0.662243,0,937.685,2,0.331439,0,2719.715,2,0.662243,0,0,0,0.331439,0,0,0
"181",120054,2008,22958.39,0,0,0,0,0,0,1,0,0,0,0,1,49.955675,7.82404601085629,0,22958.39,1,2.495604,6.21460809842219,0,0,0,0.306315,0,0,0,0.770976,0,0,0,0.306315,1,0,0,0.770976,0,0,0
"182",120054,2009,0,0,0,1357.9,0,3670.42,0,1,0,0,0,0,1,53.232224,7.82404601085629,0,0,0,2.803515,6.21460809842219,0,0,0,0.248059,0,0,0,0.911533,0,1357.9,1,0.248059,1,0,0,0.911533,1,3670.42,1
"183",120054,2010,0,0,2037,1118.4,0,0,0,1,0,0,0,0,1,53.157029,7.82404601085629,0,0,0,3.294722,6.21460809842219,1,0,0,0.111307,1,2037,1,0.973793,0,1118.4,1,0.111307,1,0,0,0.973793,0,0,0
"184",120056,2006,4923.36,0,5287.57,14805.28,25618.25,11685.2,0,1,0,0,0,0,0,99.580601,10.1266311038503,0,2461.68,2,4.704459,6.21460809842219,0,0,0,2.051636,0,5287.57,1,4.061424,0,7402.64,2,2.051636,0,12809.125,2,4.061424,0,5842.6,2
"185",120056,2007,2720,0,4901.83,26331.19,0,10026.94,0,1,0,0,0,0,0,108.828869,8.51719319141624,0,2720,1,5.106689,6.21460809842219,0,0,0,2.212416,0,2450.915,2,4.307916,0,8777.06333333333,3,2.212416,0,0,0,4.307916,0,10026.94,1
